126.666664,20000.0,195.52
253.33333,20000.0,194.57
380.0,20000.0,193.46
506.66666,20000.0,191.98
633.3333,20000.0,190.45
760.0,20000.0,189.28
886.6667,20000.0,188.56
1013.3333,20000.0,188.73
1140.0,20000.0,189.23
1266.6666,20000.0,188.83
1393.3334,20000.0,188.08
1520.0,20000.0,186.84
1646.6666,20000.0,184.74
1773.3334,20000.0,182.29
1900.0,20000.0,180.82
2026.6666,20000.0,179.7
2153.3333,20000.0,178.12
2280.0,20000.0,176.32
2406.6667,20000.0,175.54
2533.3333,20000.0,175.45
2660.0,20000.0,175.55
2786.6667,20000.0,176.94
2913.3333,20000.0,176.72
3040.0,20000.0,176.49
3166.6667,20000.0,176.47
3293.3333,20000.0,176.42
3420.0,20000.0,176.38
3546.6667,20000.0,176.37
3673.3333,20000.0,176.91
3800.0,20000.0,179.6
3926.6667,20000.0,179.94
4053.3333,20000.0,180.53
4180.0,20000.0,180.83
4306.6665,20000.0,180.97
4433.3335,20000.0,181.52
4560.0,20000.0,181.11
4686.6665,20000.0,181.79
4813.3335,20000.0,182.85
4940.0,20000.0,185.36
5066.6665,20000.0,188.48
5193.3335,20000.0,190.4
5320.0,20000.0,194.56
5446.6665,20000.0,198.61
5573.3335,20000.0,199.34
5700.0,20000.0,200.09
5826.6665,20000.0,201.84
5953.3335,20000.0,202.99
6080.0,20000.0,203.25
6206.6665,20000.0,203.01
6333.3335,20000.0,203.15
6460.0,20000.0,202.12
6586.6665,20000.0,199.92
6713.3335,20000.0,198.52
6840.0,20000.0,196.54
6966.6665,20000.0,193.25
7093.3335,20000.0,191.19
7220.0,20000.0,189.44
7346.6665,20000.0,187.12
7473.3335,20000.0,184.65
7600.0,20000.0,181.84
7726.6665,20000.0,178.33
7853.3335,20000.0,178.1
7980.0,20000.0,183.24
8106.6665,20000.0,189.09
8233.333,20000.0,191.68
8360.0,20000.0,193.61
8486.667,20000.0,196.59
8613.333,20000.0,199.25
8740.0,20000.0,200.43
8866.667,20000.0,200.23
8993.333,20000.0,199.14
9120.0,20000.0,196.38
9246.667,20000.0,193.89
9373.333,20000.0,192.11
9500.0,20000.0,188.98
9626.667,20000.0,186.59
9753.333,20000.0,185.55
9880.0,20000.0,187.02
10006.667,20000.0,188.38
10133.333,20000.0,188.9
10260.0,20000.0,189.62
10386.667,20000.0,189.86
10513.333,20000.0,189.74
10640.0,20000.0,190.9
10766.667,20000.0,191.34
10893.333,20000.0,191.8
11020.0,20000.0,191.94
11146.667,20000.0,191.65
11273.333,20000.0,192.32
11400.0,20000.0,193.5
11526.667,20000.0,194.28
11653.333,20000.0,195.26
11780.0,20000.0,196.3
11906.667,20000.0,196.89
12033.333,20000.0,197.42
12160.0,20000.0,199.32
12286.667,20000.0,200.19
12413.333,20000.0,200.46
12540.0,20000.0,200.82
12666.667,20000.0,201.15
12793.333,20000.0,201.31
12920.0,20000.0,201.46
13046.667,20000.0,201.92
13173.333,20000.0,202.05
13300.0,20000.0,205.01
13426.667,20000.0,209.79
13553.333,20000.0,213.07
13680.0,20000.0,216.21
13806.667,20000.0,216.85
13933.333,20000.0,216.78
14060.0,20000.0,217.11
14186.667,20000.0,217.0
14313.333,20000.0,217.11
14440.0,20000.0,216.05
14566.667,20000.0,215.17
14693.333,20000.0,215.67
14820.0,20000.0,215.51
14946.667,20000.0,216.25
15073.333,20000.0,217.42
15200.0,20000.0,218.25
15326.667,20000.0,219.2
15453.333,20000.0,218.47
15580.0,20000.0,217.5
15706.667,20000.0,217.14
15833.333,20000.0,216.19
15960.0,20000.0,216.38
16086.667,20000.0,216.93
16213.333,20000.0,216.22
16340.0,20000.0,214.95
16466.666,20000.0,214.34
16593.334,20000.0,213.6
16720.0,20000.0,212.98
16846.666,20000.0,212.08
16973.334,20000.0,211.81
17100.0,20000.0,213.44
17226.666,20000.0,213.52
17353.334,20000.0,212.75
17480.0,20000.0,210.21
17606.666,20000.0,207.98
17733.334,20000.0,206.82
17860.0,20000.0,205.61
17986.666,20000.0,203.0
18113.334,20000.0,199.67
18240.0,20000.0,197.07
18366.666,20000.0,195.32
18493.334,20000.0,193.58
18620.0,20000.0,192.36
18746.666,20000.0,192.19
18873.334,20000.0,192.54
19000.0,20000.0,193.18
126.666664,19866.666,197.12
253.33333,19866.666,196.92
380.0,19866.666,196.38
506.66666,19866.666,194.89
633.3333,19866.666,192.45
760.0,19866.666,190.44
886.6667,19866.666,189.29
1013.3333,19866.666,188.57
1140.0,19866.666,187.3
1266.6666,19866.666,184.66
1393.3334,19866.666,183.33
1520.0,19866.666,182.69
1646.6666,19866.666,181.89
1773.3334,19866.666,180.96
1900.0,19866.666,179.66
2026.6666,19866.666,177.85
2153.3333,19866.666,176.78
2280.0,19866.666,175.98
2406.6667,19866.666,175.46
2533.3333,19866.666,175.33
