8740.0,20000.0,204.63,200.83,197.36,124.63,false
8866.667,20000.0,204.44,202.13,198.56,124.45,false
8993.333,20000.0,203.37,202.13,198.49,123.37,false
9120.0,20000.0,200.62,199.62,197.42,120.62,false
9246.667,20000.0,198.14,197.14,194.95,118.14,false
9373.333,20000.0,196.36,195.36,192.84,116.36,false
9500.0,20000.0,193.24,192.24,190.56,113.24,false
9626.667,20000.0,190.85,189.85,187.48,110.85,false
9753.333,20000.0,189.8,188.8,185.4,109.8,false
9880.0,20000.0,191.26,188.2,184.09,111.26,false
10006.667,20000.0,192.62,188.78,184.6,112.62,false
10133.333,20000.0,193.13,190.42,186.19,113.13,false
10260.0,20000.0,193.83,192.28,188.01,113.83,false
10386.667,20000.0,194.05,193.05,189.32,114.05,false
10513.333,20000.0,193.91,192.91,189.81,113.91,false
10640.0,20000.0,195.05,194.05,190.31,115.05,false
10766.667,20000.0,195.46,194.46,191.21,115.46,false
10893.333,20000.0,195.89,194.89,191.83,115.89,false
11020.0,20000.0,196.0,195.0,192.11,116.0,false
11146.667,20000.0,195.68,194.68,192.08,115.68,false
11273.333,20000.0,196.31,195.31,191.93,116.31,false
11400.0,20000.0,197.46,196.46,192.2,117.46,false
11526.667,20000.0,198.2,197.2,193.46,118.2,false
11653.333,20000.0,199.15,198.15,194.77,119.15,false
11780.0,20000.0,200.14,199.14,196.05,120.14,false
11906.667,20000.0,200.69,199.69,196.96,120.69,false
12033.333,20000.0,201.18,200.18,197.06,121.18,false
12160.0,20000.0,203.04,201.56,197.22,123.04,false
12286.667,20000.0,203.88,202.6,198.29,123.88,false
12413.333,20000.0,204.1,203.1,199.49,124.1,false
12540.0,20000.0,204.42,203.42,200.62,124.42,false
12666.667,20000.0,204.72,203.72,201.43,124.72,false
12793.333,20000.0,204.84,203.84,201.72,124.84,false
12920.0,20000.0,204.96,203.96,201.7,124.96,false
13046.667,20000.0,205.37,204.37,201.38,125.37,false
13173.333,20000.0,205.48,204.48,200.92,125.48,false
13300.0,20000.0,208.39,204.46,200.43,128.39,false
13426.667,20000.0,213.15,205.34,201.19,133.15,false
13553.333,20000.0,216.39,206.94,202.58,136.39,false
13680.0,20000.0,219.5,209.68,205.15,139.5,false
13806.667,20000.0,220.11,212.33,208.12,140.11,false
13933.333,20000.0,220.01,213.29,209.37,140.01,false
14060.0,20000.0,220.32,213.75,209.88,140.32,false
14186.667,20000.0,220.18,213.89,210.06,140.18,false
14313.333,20000.0,220.28,213.94,210.15,140.27,false
14440.0,20000.0,219.19,213.97,210.2,139.19,false
14566.667,20000.0,218.29,213.68,209.95,138.29,false
14693.333,20000.0,218.78,213.53,209.82,138.78,false
14820.0,20000.0,218.6,213.67,209.99,138.6,false
14946.667,20000.0,219.32,214.06,210.42,139.32,false
15073.333,20000.0,220.49,214.37,210.76,140.49,false
15200.0,20000.0,221.3,214.85,211.27,141.3,false
15326.667,20000.0,222.24,215.45,211.9,142.24,false
15453.333,20000.0,221.5,215.72,212.19,141.5,false
15580.0,20000.0,220.53,215.62,212.12,140.53,false
15706.667,20000.0,220.17,215.11,211.64,140.17,false
15833.333,20000.0,219.21,214.77,211.32,139.21,false
15960.0,20000.0,219.4,214.54,211.12,139.4,false
16086.667,20000.0,219.95,215.08,211.69,139.95,false
16213.333,20000.0,219.24,215.8,212.43,139.24,false
16340.0,20000.0,217.97,215.93,212.58,137.97,false
16466.666,20000.0,217.37,215.75,212.42,137.37,false
16593.334,20000.0,216.63,215.36,212.05,136.63,false
16720.0,20000.0,216.02,214.61,211.33,136.02,false
16846.666,20000.0,215.12,213.98,210.71,135.12,false
16973.334,20000.0,214.86,213.38,210.12,134.86,false
17100.0,20000.0,216.5,213.11,209.88,136.5,false
17226.666,20000.0,216.59,213.02,209.8,136.59,false
17353.334,20000.0,215.83,212.77,209.56,135.83,false
17480.0,20000.0,213.29,211.81,208.63,133.29,false
17606.666,20000.0,211.08,210.08,207.43,131.07,false
17733.334,20000.0,209.92,208.86,205.71,129.92,false
17860.0,20000.0,208.72,206.5,203.37,128.72,false
17986.666,20000.0,206.12,204.74,201.62,126.12,false
18113.334,20000.0,202.79,201.79,199.6,122.79,false
18240.0,20000.0,200.21,199.21,197.31,120.21,false
18366.666,20000.0,198.46,197.46,196.43,118.46,false
18493.334,20000.0,196.73,195.73,194.73,116.73,false
18620.0,20000.0,195.53,194.53,193.53,115.53,false
18746.666,20000.0,195.37,194.37,193.37,115.37,false
18873.334,20000.0,195.72,194.72,193.38,115.72,false
19000.0,20000.0,196.36,195.36,193.43,116.36,false
126.666664,19866.666,198.44,197.44,196.44,118.44,false
253.33333,19866.666,198.26,197.26,196.26,118.26,false
380.0,19866.666,197.73,196.73,195.73,117.73,false
506.66666,19866.666,196.25,195.25,194.25,116.25,false
633.3333,19866.666,193.8,192.8,191.8,113.8,false
760.0,19866.666,191.85,190.85,189.85,111.85,false
886.6667,19866.666,190.71,189.71,188.71,110.71,false
1013.3333,19866.666,190.01,189.01,188.01,110.01,false
1140.0,19866.666,188.76,187.76,186.76,108.77,false
1266.6666,19866.666,186.16,185.16,184.16,106.16,false
1393.3334,19866.666,184.85,183.85,182.85,104.85,false
1520.0,19866.666,184.23,183.23,182.23,104.23,false
1646.6666,19866.666,183.47,182.47,181.41,103.47,false
1773.3334,19866.666,182.57,181.04,179.58,102.57,false
1900.0,19866.666,181.29,179.4,177.57,101.29,false
2026.6666,19866.666,179.49,176.63,173.33,99.488,false
2153.3333,19866.666,178.49,173.97,169.13,98.486,false
2280.0,19866.666,177.72,173.05,168.05,97.72,false
2406.6667,19866.666,177.25,174.13,170.84,97.251,false
2533.3333,19866.666,177.16,175.5,173.59,97.159,false
2660.0,19866.666,178.27,176.16,174.32,98.266,false
2786.6667,19866.666,179.89,177.13,175.24,99.89,false
2913.3333,19866.666,178.88,177.35,175.54,98.882,false
3040.0,19866.666,178.52,177.14,175.34,98.525,false
3166.6667,19866.666,178.65,177.13,175.33,98.648,false
3293.3333,19866.666,178.72,177.5,175.69,98.722,false
3420.0,19866.666,178.7,177.7,176.05,98.698,false
3546.6667,19866.666,178.93,177.93,176.53,98.925,false
3673.3333,19866.666,180.67,178.96,177.08,100.67,false
3800.0,19866.666,182.62,179.68,177.66,102.61,false
3926.6667,19866.666,183.21,180.87,178.85,103.21,false
4053.3333,19866.666,183.26,181.66,179.76,103.26,false
4180.0,19866.666,183.47,182.47,180.77,103.47,false
4306.6665,19866.666,184.63,183.38,181.48,104.63,false
4433.3335,19866.666,185.71,184.37,182.45,105.71,false
4560.0,19866.666,185.82,184.82,183.55,105.82,false
4686.6665,19866.666,186.88,185.88,184.06,106.88,false
4813.3335,19866.666,187.15,186.15,184.19,107.15,false
4940.0,19866.666,187.54,186.17,184.15,107.54,false
5066.6665,19866.666,189.4,186.48,184.41,109.4,false
5193.3335,19866.666,191.92,188.05,185.67,111.92,false
5320.0,19866.666,196.0,190.76,187.94,116.0,false
5446.6665,19866.666,200.17,194.03,190.87,120.17,false
5573.3335,19866.666,202.23,197.76,195.0,122.23,false
5700.0,19866.666,203.12,200.24,197.99,123.12,false
5826.6665,19866.666,206.09,202.01,199.74,126.09,false
5953.3335,19866.666,206.92,203.42,201.13,126.92,false
6080.0,19866.666,206.88,204.05,201.73,126.88,false
6206.6665,19866.666,206.57,203.81,201.45,126.57,false
6333.3335,19866.666,205.86,203.11,200.72,125.86,false
6460.0,19866.666,204.41,201.35,198.93,124.4,false
6586.6665,19866.666,202.76,199.57,197.13,122.76,false
6713.3335,19866.666,201.48,197.64,195.17,121.48,false
6840.0,19866.666,199.54,195.37,192.84,119.54,false
6966.6665,19866.666,196.35,193.65,191.09,116.35,false
7093.3335,19866.666,194.47,191.26,188.65,114.47,false
7220.0,19866.666,193.33,189.5,186.84,113.33,false
7346.6665,19866.666,191.38,188.46,185.75,111.38,false
7473.3335,19866.666,189.05,186.04,182.64,109.05,false
7600.0,19866.666,185.77,182.38,177.9,105.77,false
7726.6665,19866.666,182.31,179.42,174.53,102.31,false
7853.3335,19866.666,183.89,179.35,174.35,103.89,false
7980.0,19866.666,190.73,184.75,180.28,110.73,false
8106.6665,19866.666,196.49,191.12,187.1,116.49,false
8233.333,19866.666,199.1,194.83,191.06,119.1,false
8360.0,19866.666,200.85,197.62,194.14,120.84,false
8486.667,19866.666,203.02,200.31,196.89,123.02,false
8613.333,19866.666,205.27,201.9,198.46,125.27,false
8740.0,19866.666,206.95,203.12,199.6,126.95,false
8866.667,19866.666,207.12,203.67,200.05,127.12,false
8993.333,19866.666,206.39,203.15,199.45,126.39,false
9120.0,19866.666,204.06,202.01,198.25,124.06,false
9246.667,19866.666,201.47,199.62,195.76,121.47,false
9373.333,19866.666,199.42,197.38,193.44,119.42,false
9500.0,19866.666,196.04,195.04,191.75,116.04,false
9626.667,19866.666,193.4,192.4,189.06,113.4,false
9753.333,19866.666,191.7,190.7,187.21,111.7,false
9880.0,19866.666,192.64,189.85,185.66,112.64,false
10006.667,19866.666,195.11,190.21,185.94,115.11,false
10133.333,19866.666,196.99,192.42,187.99,116.99,false
10260.0,19866.666,197.93,195.44,190.99,117.93,false
10386.667,19866.666,198.05,197.05,193.62,118.05,false
10513.333,19866.666,198.32,197.32,194.79,118.32,false
10640.0,19866.666,199.38,198.38,195.76,119.38,false
10766.667,19866.666,200.11,199.11,197.06,120.11,false
10893.333,19866.666,200.46,199.46,197.83,120.46,false
11020.0,19866.666,200.36,199.36,197.91,120.36,false
11146.667,19866.666,199.99,198.99,197.58,119.99,false
11273.333,19866.666,200.38,199.38,197.14,120.38,false
11400.0,19866.666,201.65,200.65,197.04,121.65,false
11526.667,19866.666,203.21,202.21,198.24,123.21,false
11653.333,19866.666,204.89,203.89,199.74,124.89,false
11780.0,19866.666,205.61,204.61,201.16,125.61,false
11906.667,19866.666,205.41,204.41,201.79,125.41,false
12033.333,19866.666,205.21,204.21,201.55,125.21,false
12160.0,19866.666,206.16,205.16,201.2,126.16,false
12286.667,19866.666,207.92,206.11,201.77,127.92,false
12413.333,19866.666,209.04,207.25,202.93,129.04,false
12540.0,19866.666,209.53,208.53,204.44,129.53,false
12666.667,19866.666,209.75,208.75,205.64,129.75,false
12793.333,19866.666,209.92,208.92,205.99,129.92,false
12920.0,19866.666,209.24,208.24,205.79,129.24,false
13046.667,19866.666,208.45,207.45,205.08,128.45,false
13173.333,19866.666,207.3,206.3,204.23,127.3,false
13300.0,19866.666,206.85,205.85,203.14,126.85,false
13426.667,19866.666,209.6,205.68,201.65,129.6,false
13553.333,19866.666,212.86,205.31,201.17,132.86,false
13680.0,19866.666,215.94,206.55,202.23,135.94,false
13806.667,19866.666,217.23,208.51,204.36,137.23,false
13933.333,19866.666,217.18,209.48,205.54,137.18,false
14060.0,19866.666,217.16,210.16,206.29,137.16,false
14186.667,19866.666,217.12,210.5,206.67,137.12,false
14313.333,19866.666,217.31,210.61,206.81,137.31,false
14440.0,19866.666,216.76,210.85,207.08,136.76,false
14566.667,19866.666,216.35,211.1,207.37,136.35,false
14693.333,19866.666,217.04,211.26,207.56,137.04,false
14820.0,19866.666,217.45,211.42,207.75,137.45,false
14946.667,19866.666,218.0,211.64,208.01,138.0,false
15073.333,19866.666,218.32,211.84,208.24,138.32,false
15200.0,19866.666,218.67,212.09,208.51,138.67,false
15326.667,19866.666,219.17,212.51,208.97,139.17,false
15453.333,19866.666,218.43,212.93,209.42,138.43,false
15580.0,19866.666,217.63,213.41,209.92,137.63,false
15706.667,19866.666,217.44,213.71,210.25,137.44,false
15833.333,19866.666,215.91,213.9,210.46,135.91,false
15960.0,19866.666,217.24,214.22,210.8,137.24,false
16086.667,19866.666,219.31,215.04,211.66,139.31,false
16213.333,19866.666,219.21,215.69,212.33,139.21,false
16340.0,19866.666,218.45,216.29,212.95,138.45,false
16466.666,19866.666,218.25,216.61,213.29,138.25,false
16593.334,19866.666,217.38,216.38,213.29,137.38,false
16720.0,19866.666,216.76,215.76,212.86,136.76,false
16846.666,19866.666,216.08,215.08,212.24,136.08,false
16973.334,19866.666,216.48,214.58,211.33,136.48,false
17100.0,19866.666,215.92,213.84,210.62,135.92,false
17226.666,19866.666,215.7,213.32,210.12,135.7,false
17353.334,19866.666,215.48,212.61,209.42,135.48,false
17480.0,19866.666,214.71,211.18,208.01,134.71,false
17606.666,19866.666,212.46,209.77,206.62,132.46,false
17733.334,19866.666,210.26,208.19,205.05,130.26,false
17860.0,19866.666,207.7,206.12,203.0,127.7,false
17986.666,19866.666,204.93,203.93,201.63,124.93,false
18113.334,19866.666,202.46,201.46,200.4,122.46,false
18240.0,19866.666,201.67,200.67,199.67,121.67,false
18366.666,19866.666,201.03,200.03,199.03,121.03,false
18493.334,19866.666,200.3,199.3,198.3,120.3,false
18620.0,19866.666,199.71,198.71,197.71,119.71,false
18746.666,19866.666,199.31,198.31,197.31,119.31,false
18873.334,19866.666,199.8,198.8,197.7,119.8,false
19000.0,19866.666,199.89,198.89,197.45,119.89,false
126.666664,19733.334,204.09,203.09,202.09,124.09,false
253.33333,19733.334,204.79,203.79,202.79,124.79,false
380.0,19733.334,203.71,202.71,201.71,123.71,false
506.66666,19733.334,201.92,200.92,199.92,121.92,false
633.3333,19733.334,199.08,198.08,197.08,119.08,false
760.0,19733.334,196.53,195.53,194.53,116.53,false
886.6667,19733.334,195.61,194.61,193.61,115.61,false
1013.3333,19733.334,195.72,194.72,193.72,115.72,false
1140.0,19733.334,193.45,192.45,191.45,113.45,false
1266.6666,19733.334,189.17,188.17,187.17,109.17,false
1393.3334,19733.334,186.48,185.48,184.48,106.48,false
1520.0,19733.334,184.51,183.51,182.51,104.51,false
1646.6666,19733.334,182.51,181.51,180.51,102.51,false
1773.3334,19733.334,181.01,180.01,179.01,101.01,false
1900.0,19733.334,179.51,177.56,174.95,99.512,false
2026.6666,19733.334,178.33,175.01,170.95,98.329,false
2153.3333,19733.334,178.42,173.43,168.43,98.419,false
2280.0,19733.334,177.29,172.86,167.86,97.29,false
2406.6667,19733.334,177.25,174.09,170.81,97.247,false
2533.3333,19733.334,177.64,175.64,173.73,97.64,false
2660.0,19733.334,179.48,176.5,174.67,99.482,false
2786.6667,19733.334,179.46,177.36,175.52,99.457,false
2913.3333,19733.334,178.69,177.44,175.67,98.691,false
3040.0,19733.334,179.02,177.23,175.46,99.02,false
3166.6667,19733.334,179.71,177.55,175.77,99.711,false
3293.3333,19733.334,180.03,178.22,176.43,100.03,false
3420.0,19733.334,180.47,179.05,177.26,100.47,false
3546.6667,19733.334,180.79,179.79,178.21,100.79,false
3673.3333,19733.334,181.37,180.37,178.87,101.37,false
3800.0,19733.334,182.27,181.27,179.68,102.27,false
3926.6667,19733.334,183.95,182.5,180.67,103.94,false
4053.3333,19733.334,185.35,183.23,181.39,105.35,false
4180.0,19733.334,186.13,184.33,182.46,106.13,false
4306.6665,19733.334,187.4,185.27,183.38,107.4,false
4433.3335,19733.334,188.6,186.54,184.63,108.6,false
4560.0,19733.334,188.75,187.75,186.09,108.75,false
4686.6665,19733.334,189.1,188.1,186.79,109.1,false
4813.3335,19733.334,188.3,187.3,186.3,108.3,false
4940.0,19733.334,188.78,187.78,186.75,108.78,false
5066.6665,19733.334,190.51,188.61,186.75,110.51,false
5193.3335,19733.334,190.83,189.45,187.39,110.83,false
5320.0,19733.334,195.6,191.84,189.6,115.6,false
5446.6665,19733.334,200.16,194.93,192.36,120.16,false
5573.3335,19733.334,203.25,198.47,195.94,123.25,false
5700.0,19733.334,205.14,201.78,199.53,125.14,false
5826.6665,19733.334,207.4,203.58,201.3,127.4,false
5953.3335,19733.334,207.5,204.7,202.39,127.5,false
6080.0,19733.334,206.93,204.76,202.42,126.93,false
6206.6665,19733.334,206.47,204.27,201.9,126.47,false
6333.3335,19733.334,204.66,203.28,200.88,124.66,false
6460.0,19733.334,202.42,200.96,198.52,122.42,false
6586.6665,19733.334,200.25,198.79,196.33,120.25,false
6713.3335,19733.334,198.88,196.31,193.82,118.88,false
6840.0,19733.334,197.08,193.53,190.99,117.08,false
6966.6665,19733.334,194.51,191.76,189.18,114.51,false
7093.3335,19733.334,192.99,189.92,187.28,112.99,false
7220.0,19733.334,192.02,188.42,185.65,112.02,false
7346.6665,19733.334,190.4,187.61,184.82,110.4,false
7473.3335,19733.334,188.83,185.33,181.5,108.83,false
7600.0,19733.334,185.08,181.35,176.35,105.08,false
7726.6665,19733.334,183.18,179.35,174.35,103.18,false
7853.3335,19733.334,187.73,181.17,176.31,107.73,false
7980.0,19733.334,194.91,187.61,182.44,114.91,false
8106.6665,19733.334,200.63,193.41,187.88,120.63,false
8233.333,19733.334,203.22,196.66,191.42,123.21,false
8360.0,19733.334,205.59,199.07,194.21,125.59,false
8486.667,19733.334,207.75,201.43,196.85,127.75,false
8613.333,19733.334,208.76,202.74,198.33,128.76,false
8740.0,19733.334,208.96,203.34,199.27,128.96,false
8866.667,19733.334,208.28,203.14,199.4,128.28,false
8993.333,19733.334,206.63,202.56,198.8,126.63,false
9120.0,19733.334,204.43,201.35,197.53,124.43,false
9246.667,19733.334,202.13,199.21,195.29,122.13,false
9373.333,19733.334,200.44,197.53,193.53,120.44,false
9500.0,19733.334,198.01,195.92,191.85,118.01,false
9626.667,19733.334,196.15,193.87,189.72,116.15,false
9753.333,19733.334,193.96,192.35,188.14,113.96,false
9880.0,19733.334,193.3,190.91,186.64,113.3,false
10006.667,19733.334,197.21,191.02,186.57,117.21,false
10133.333,19733.334,201.43,193.41,188.47,121.43,false
10260.0,19733.334,203.55,197.11,191.9,123.55,false
10386.667,19733.334,204.4,200.55,195.82,124.4,false
10513.333,19733.334,205.25,202.22,197.67,125.25,false
10640.0,19733.334,206.63,203.91,199.39,126.63,false
10766.667,19733.334,207.62,205.95,201.41,127.62,false
10893.333,19733.334,207.46,206.46,202.31,127.46,false
11020.0,19733.334,206.94,205.94,202.56,126.94,false
11146.667,19733.334,206.24,205.24,202.32,126.24,false
11273.333,19733.334,205.52,204.52,201.93,125.52,false
11400.0,19733.334,206.69,205.69,201.6,126.69,false
11526.667,19733.334,209.36,206.81,202.27,129.36,false
11653.333,19733.334,211.07,208.1,203.58,131.07,false
11780.0,19733.334,211.3,209.34,204.83,131.3,false
11906.667,19733.334,210.59,209.59,205.37,130.59,false
12033.333,19733.334,209.58,208.58,205.15,129.58,false
12160.0,19733.334,209.51,208.51,204.75,129.51,false
12286.667,19733.334,212.0,209.13,204.75,132.0,false
12413.333,19733.334,213.83,209.77,205.42,133.83,false
12540.0,19733.334,214.96,210.92,206.59,134.96,false
12666.667,19733.334,215.02,212.23,207.95,135.02,false
12793.333,19733.334,214.59,212.71,208.46,134.59,false
12920.0,19733.334,213.32,212.32,208.41,133.32,false
13046.667,19733.334,212.76,211.76,207.73,132.76,false
13173.333,19733.334,211.3,210.3,206.97,131.3,false
13300.0,19733.334,208.47,207.47,205.47,128.47,false
13426.667,19733.334,207.17,206.17,202.94,127.17,false
13553.333,19733.334,208.71,205.56,201.54,128.71,false
13680.0,19733.334,211.05,205.19,201.21,131.05,false
13806.667,19733.334,212.3,205.88,201.94,132.3,false
13933.333,19733.334,212.97,206.77,202.86,132.97,false
14060.0,19733.334,213.21,207.63,203.76,133.21,false
14186.667,19733.334,212.97,208.31,204.49,132.97,false
14313.333,19733.334,213.62,208.52,204.72,133.62,false
14440.0,19733.334,214.07,208.88,205.12,134.07,false
14566.667,19733.334,213.84,209.52,205.79,133.84,false
14693.333,19733.334,214.28,209.86,206.16,134.28,false
14820.0,19733.334,214.13,210.06,206.39,134.13,false
14946.667,19733.334,213.82,210.2,206.58,133.82,false
15073.333,19733.334,214.56,210.39,206.79,134.56,false
15200.0,19733.334,214.55,210.71,207.14,134.55,false
15326.667,19733.334,214.91,211.26,207.72,134.91,false
15453.333,19733.334,215.7,211.95,208.44,135.7,false
15580.0,19733.334,216.05,213.13,209.64,136.05,false
15706.667,19733.334,216.36,214.37,210.92,136.36,false
15833.333,19733.334,216.84,214.93,211.5,136.84,false
15960.0,19733.334,217.62,215.64,212.23,137.62,false
16086.667,19733.334,218.29,216.5,213.13,138.29,false
16213.333,19733.334,218.89,216.95,213.6,138.88,false
16340.0,19733.334,219.86,217.38,214.05,139.86,false
16466.666,19733.334,220.11,217.69,214.37,140.11,false
16593.334,19733.334,219.6,217.78,214.49,139.6,false
16720.0,19733.334,218.84,217.46,214.19,138.84,false
16846.666,19733.334,217.41,216.41,213.61,137.41,false
16973.334,19733.334,216.74,215.74,212.7,136.74,false
17100.0,19733.334,216.41,214.87,211.66,136.41,false
17226.666,19733.334,215.65,214.23,211.03,135.65,false
17353.334,19733.334,214.3,213.27,210.11,134.3,false
17480.0,19733.334,212.11,211.11,208.26,132.11,false
17606.666,19733.334,210.24,209.24,206.76,130.24,false
17733.334,19733.334,208.83,207.83,205.48,128.83,false
17860.0,19733.334,206.94,205.94,204.22,126.94,false
17986.666,19733.334,205.65,204.65,203.35,125.65,false
18113.334,19733.334,205.79,204.79,202.8,125.79,false
18240.0,19733.334,206.91,205.91,202.91,126.91,false
18366.666,19733.334,207.57,206.43,203.35,127.57,false
18493.334,19733.334,206.35,205.35,203.47,126.35,false
18620.0,19733.334,204.9,203.9,202.64,124.9,false
18746.666,19733.334,204.49,203.49,201.68,124.49,false
18873.334,19733.334,204.64,203.64,200.92,124.64,false
19000.0,19733.334,203.99,202.99,200.19,123.99,false
126.666664,19600.0,206.91,205.1,203.57,126.91,false
253.33333,19600.0,207.1,205.14,203.63,127.1,false
380.0,19600.0,205.82,204.47,203.0,125.82,false
506.66666,19600.0,203.72,202.72,201.72,123.72,false
633.3333,19600.0,200.79,199.79,198.79,120.79,false
760.0,19600.0,198.89,197.89,196.89,118.89,false
886.6667,19600.0,198.39,197.39,196.24,118.39,false
1013.3333,19600.0,198.19,196.64,195.09,118.19,false
1140.0,19600.0,195.76,194.63,193.04,115.76,false
1266.6666,19600.0,191.2,190.2,189.2,111.2,false
1393.3334,19600.0,187.6,186.18,183.97,107.6,false
1520.0,19600.0,185.16,181.87,178.61,105.16,false
1646.6666,19600.0,182.6,179.57,176.27,102.6,false
1773.3334,19600.0,180.34,177.01,173.56,100.34,false
1900.0,19600.0,178.85,174.89,170.67,98.846,false
2026.6666,19600.0,178.74,173.63,168.79,98.738,false
2153.3333,19600.0,178.14,173.02,168.02,98.136,false
2280.0,19600.0,177.4,173.47,169.33,97.396,false
2406.6667,19600.0,177.35,175.18,172.76,97.346,false
2533.3333,19600.0,178.17,176.2,174.31,98.17,false
2660.0,19600.0,179.4,177.0,175.26,99.399,false
2786.6667,19600.0,179.71,177.59,175.84,99.706,false
2913.3333,19600.0,178.81,177.44,175.68,98.811,false
3040.0,19600.0,179.45,177.11,175.34,99.448,false
3166.6667,19600.0,180.19,177.65,175.75,100.19,false
3293.3333,19600.0,181.05,178.94,176.96,101.05,false
3420.0,19600.0,182.45,179.99,178.12,102.45,false
3546.6667,19600.0,183.24,181.16,179.37,103.24,false
3673.3333,19600.0,184.04,182.22,180.38,104.04,false
3800.0,19600.0,184.41,183.24,181.39,104.41,false
3926.6667,19600.0,185.51,184.46,182.71,105.51,false
4053.3333,19600.0,186.37,185.2,183.42,106.37,false
4180.0,19600.0,187.21,186.21,184.48,107.21,false
4306.6665,19600.0,188.89,187.51,185.63,108.89,false
4433.3335,19600.0,190.2,189.02,187.12,110.2,false
4560.0,19600.0,191.37,190.37,188.68,111.37,false
4686.6665,19600.0,191.62,190.62,189.45,111.62,false
4813.3335,19600.0,190.44,189.44,188.44,110.44,false
4940.0,19600.0,190.42,189.42,188.42,110.42,false
5066.6665,19600.0,191.79,190.79,189.79,111.79,false
5193.3335,19600.0,193.03,192.03,190.54,113.03,false
5320.0,19600.0,197.18,194.15,191.96,117.18,false
5446.6665,19600.0,201.92,196.59,194.04,121.92,false
5573.3335,19600.0,204.93,200.33,197.65,124.93,false
5700.0,19600.0,206.78,203.05,200.68,126.78,false
